"Connection
Origin",,"Connection
Termination",,"Data
Type",Binned Strength
one,POST,one,PERI,unknown,0
one,POST,one,ECT,antero,7
one,POST,two,ECT,antero,7
one,POST,one,AUDp,unknown,0
one,POST,one,VISal,unknown,0
one,POST,one,VISlm,unknown,0
one,POST,one,VISp,antero,0
one,POST,one,VISp,unknown,0
one,POST,one,VISam,unknown,0
one,POST,one,VISpm,antero,0
one,POST,one,PA,unknown,0
one,ENTm,one,MOB,unknown,0
one,ENTm,one,AOB,unknown,0
one,ENTm,one,AOA,antero,4
one,ENTm,one,TTv,antero,4
one,ENTm,one,TTd,antero,4
one,ENTm,one,COAa,antero,4
one,ENTm,one,COApm,antero,3
one,ENTm,one,COApl,antero,4
one,ENTm,one,NLOT,antero,4
one,ENTm,one,TR,antero,5
one,ENTm,one,IG,antero,2
one,ENTm,one,IG,antero,0
one,ENTm,one,DG,antero,7
one,ENTm,one,DG,antero,7
one,ENTm,one,CA3,antero,4
one,ENTm,one,CA2,antero,4
one,ENTm,one,CA1v,antero,2
one,ENTm,one,CA1v,antero,4
one,ENTm,one,CA1d,antero,7
one,ENTm,one,CA1d,antero,4
one,ENTm,one,SUBv,antero,4
one,ENTm,one,SUBv,antero,0
one,ENTm,one,SUBv,antero,6
one,ENTm,one,SUBd,antero,6
one,ENTm,one,SUBd,antero,6
one,ENTm,one,PAR,antero,5
one,ENTm,one,PRE,antero,2
one,ENTm,one,POST,antero,5
one,ENTm,one,ENTl,antero,6
one,ENTm,one,ILA,antero,4
one,ENTm,one,PL,antero,4
one,ENTm,one,ACAv,antero,4
one,ENTm,one,ACAd,retro,3
one,ENTm,one,RSPv,antero,4
one,ENTm,one,RSPv.a,antero,5
one,ENTm,one,RSPv.b/c,antero,4
one,ENTm,one,RSPd,antero,2
one,ENTm,one,RSPagl,antero,1
one,ENTm,one,AIv,antero,4
one,ENTm,one,AId,antero,2
one,ENTm,one,AIp,antero,4
one,ENTm,one,ORBm,antero,2
one,ENTm,one,MOs,retro,3
one,ENTm,one,SSp,antero,2
one,ENTm,one,SSs,antero,2
one,ENTm,one,PTLp,antero,2
one,ENTm,one,PERI,antero,5
one,ENTm,one,PERI,retro,2
one,ENTm,one,ECT,antero,6
one,ENTm,one,ECT,retro,2
one,ENTm,one,TEa,antero,4
one,ENTm,one,AUDv,antero,4
one,ENTm,one,AUDd,antero,2
one,ENTm,one,VISll,antero,0
one,ENTm,one,VISli,antero,0
one,ENTm,one,VISlm,antero,0
one,ENTm,one,VISam,antero,1
one,ENTm,one,BLAa,antero,4
one,ENTm,one,LA,antero,4
one,ENTm,one,PA,retro,0
one,ENTm,one,EPv,retro,0
one,ENTm,one,EPd,retro,0
one,ENTm,one,CLA,retro,2
one,ENTl,one,MOB,antero,4
one,ENTl,one,MOB,antero,2
one,ENTl,one,AOB,retro,2
one,ENTl,one,AOA,antero,5
one,ENTl,one,AOA,antero,4
one,ENTl,one,TTv,antero,4
one,ENTl,one,TTv,antero,3
one,ENTl,one,TTd,antero,4
one,ENTl,one,TTd,antero,5
one,ENTl,one,PIR,antero,5
one,ENTl,one,PIR,antero,4
one,ENTl,one,PIR,antero,3
one,ENTl,one,COAa,antero,4
one,ENTl,one,COAa,antero,4
one,ENTl,one,COApm,antero,3
one,ENTl,one,COApl,antero,5
one,ENTl,one,NLOT,antero,5
one,ENTl,one,NLOT,antero,4
one,ENTl,one,TR,antero,6
one,ENTl,one,IG,antero,4
one,ENTl,one,IG,antero,6
one,ENTl,one,IG,antero,3
one,ENTl,one,IG,antero,4
one,ENTl,one,DG,antero,7
one,ENTl,one,CA3,antero,6
one,ENTl,one,SUBv,antero,2
one,ENTl,one,SUBv,antero,6
one,ENTl,one,SUBd,antero,2
one,ENTl,one,SUBd,antero,4
one,ENTl,one,PAR,antero,5
one,ENTl,one,PAR,antero,3
one,ENTl,one,PRE,antero,3
one,ENTl,one,POST,antero,3
one,ENTl,one,POST,retro,5
one,ENTl,one,POST,retro,4
one,ENTl,one,ENTm,antero,7
one,ENTl,one,ENTm,antero,2
one,ENTl,one,ENTm,antero,3
one,ENTl,two,ENTl,antero,0
one,ENTl,one,ILA,antero,6
one,ENTl,one,ILA,antero,4
one,ENTl,two,ILA,retro,0
one,ENTl,one,PL,antero,2
one,ENTl,one,RSPagl,antero,3
one,ENTl,one,AIv,antero,6
one,ENTl,one,AId,antero,2
one,ENTl,one,AId,retro,5
one,ENTl,one,AIp,antero,4
one,ENTl,one,ORBv,antero,3
one,ENTl,one,ORBv,retro,2
one,ENTl,one,ORBv,unknown,0
one,ENTl,one,ORBvl,antero,4
one,ENTl,one,ORBvl,antero,3
one,ENTl,one,ORBvl,unknown,0
one,ENTl,one,ORBm,antero,3
one,ENTl,one,ORBm,antero,3
one,ENTl,one,ORBm,unknown,0
one,ENTl,one,ORBl,unknown,0
one,ENTl,one,MOp,antero,2
one,ENTl,one,MOp,antero,0
one,ENTl,one,MOs,antero,2
one,ENTl,one,MOs,retro,0
one,ENTl,one,SSp,antero,4
one,ENTl,one,SSp,antero,2
one,ENTl,one,SSs,antero,5
one,ENTl,one,SSs,antero,2
one,ENTl,one,PTLp,antero,1
one,ENTl,one,PTLp,unknown,0
one,ENTl,one,PERI,antero,6
one,ENTl,one,ECT,antero,5
one,ENTl,one,ECT,antero,5
one,ENTl,one,TEa,antero,5
one,ENTl,one,TEa,antero,2
one,ENTl,one,AUDv,antero,6
one,ENTl,one,AUDv,antero,2
one,ENTl,one,AUDp,antero,2
one,ENTl,one,AUDp,unknown,0
one,ENTl,one,AUDd,antero,1
one,ENTl,one,AUDd,antero,2
one,ENTl,one,VISrl,antero,1
one,ENTl,one,VISrl,antero,1
one,ENTl,one,VISal,antero,1
one,ENTl,one,VISal,antero,1
one,ENTl,one,VISal,unknown,0
one,ENTl,one,VISlla,antero,1
one,ENTl,one,VISll,antero,1
one,ENTl,one,VISli,antero,1
one,ENTl,one,VISli,antero,1
one,ENTl,one,VISlm,antero,1
one,ENTl,one,VISlm,antero,1
one,ENTl,one,VISlm,unknown,0
one,ENTl,one,VISpl,antero,1
one,ENTl,one,VISpl,antero,1
one,ENTl,one,VISp,antero,1
one,ENTl,one,VISp,antero,1
one,ENTl,one,VISp,unknown,0
one,ENTl,one,VISam,antero,1
one,ENTl,one,VISam,antero,1
one,ENTl,one,VISam,unknown,0
one,ENTl,one,VISpm,antero,1
one,ENTl,one,VISpm,antero,1
one,ENTl,one,NLOT3,antero,0
one,ENTl,one,BMAa,antero,4
one,ENTl,one,BMAa,antero,4
one,ENTl,one,BMAp,antero,4
one,ENTl,one,BLAa,antero,6
one,ENTl,one,BLAa,antero,5
one,ENTl,one,BLAa,antero,6
one,ENTl,one,BLAp,antero,6
one,ENTl,one,LA,antero,6
one,ENTl,one,LA,antero,4
one,ENTl,one,EPv,antero,6
one,ENTl,one,EPv,antero,6
one,ENTl,one,EPv,antero,5
one,ENTl,one,EPv,antero,5
one,ENTl,one,EPd,antero,6
one,ENTl,one,EPd,antero,7
one,ENTl,one,EPd,antero,6
one,ENTl,one,CLA,retro,5
one,ILA,one,MOB,antero,0
one,ILA,one,MOB,antero,0
one,ILA,one,MOB,retro,4
one,ILA,one,MOB,retro,0
one,ILA,one,AOB,unknown,0
one,ILA,one,AOA,unknown,0
one,ILA,one,TTv,antero,3
one,ILA,one,TTd,antero,3
one,ILA,one,PIR,antero,5
one,ILA,one,COApm,antero,4
one,ILA,one,NLOT,antero,5
left,ILA,left,TR,retro,2
one,ILA,one,DG,antero,2
one,ILA,one,DG,antero,0
one,ILA,one,CA3,antero,2
one,ILA,one,CA3,antero,0
one,ILA,one,CA1v,antero,2
one,ILA,one,SUBv,antero,2
one,ILA,one,SUBv,antero,0
one,ILA,one,SUBd,unknown,0
one,ILA,one,PAR,antero,0
one,ILA,two,PAR,antero,0
one,ILA,one,PRE,antero,0
one,ILA,one,POST,unknown,0
one,ILA,one,ENTm,retro,3
one,ILA,one,ENTl,retro,6
one,ILA,one,PL,antero,6
one,ILA,one,PL,antero,4
one,ILA,two,PL,antero,4
one,ILA,one,ACAv,retro,3
one,ILA,one,ACAd,retro,5
one,ILA,one,RSPv,antero,0
one,ILA,two,RSPv,antero,0
one,ILA,one,RSPv.a,antero,0
one,ILA,one,RSPv.b/c,antero,0
one,ILA,one,RSPagl,retro,4
one,ILA,one,AIv,antero,4
one,ILA,one,AId,antero,5
one,ILA,one,ORBv,retro,3
one,ILA,one,ORBv,retro,0
one,ILA,one,ORBvl,antero,6
one,ILA,one,ORBvl,retro,0
one,ILA,two,ORBvl,retro,0
one,ILA,one,ORBm,retro,4
one,ILA,one,ORBl,antero,0
one,ILA,one,ORBl,retro,0
one,ILA,one,MOp,antero,0
one,ILA,one,MOs,antero,2
one,ILA,one,MOs,retro,5
one,ILA,one,SSp,unknown,0
one,ILA,one,PTLp,antero,6
one,ILA,one,PERI,antero,6
one,ILA,two,PERI,antero,1
one,ILA,one,ECT,antero,0
one,ILA,one,ECT,antero,3
one,ILA,one,TEa,antero,2
one,ILA,one,TEa,antero,0
one,ILA,one,VISp,antero,0
one,ILA,one,VISp,antero,1
one,ILA,one,VISam,antero,0
one,ILA,one,VISpm,antero,2
one,ILA,one,BLAa,antero,4
one,ILA,one,BLAp,antero,4
one,ILA,one,BLAp,antero,2
one,ILA,one,PA,antero,3
one,ILA,one,PA,retro,0
one,ILA,one,EPv,antero,4
one,ILA,one,EPd,antero,4
one,ILA,one,CLA,retro,1
one,ILA,two,CLA,retro,1
one,PL,one,MOB,antero,0
one,PL,one,AOB,antero,0
one,PL,one,TTv,antero,3
one,PL,one,TTd,antero,7
one,PL,one,COApl,antero,1
one,PL,one,IG,antero,2
one,PL,one,SUBd,antero,0
one,PL,one,PAR,antero,0
one,PL,one,PRE,antero,2
one,PL,one,PRE,retro,0
one,PL,one,POST,antero,4
one,PL,one,POST,antero,2
one,PL,one,ENTm,retro,3
left,PL,left,ENTl,antero,3
one,PL,one,ENTl,antero,0
one,PL,one,ILA,antero,7
one,PL,one,ACAv,antero,6
one,PL,one,ACAd,antero,7
one,PL,one,RSPv,antero,4
one,PL,one,RSPv.b/c,antero,3
one,PL,one,RSPd,antero,2
one,PL,one,RSPagl,retro,4
one,PL,one,AIv,antero,4
one,PL,one,AId,antero,4
one,PL,one,AIp,antero,4
one,PL,one,GU,antero,2
one,PL,one,ORBv,retro,3
one,PL,one,ORBv,retro,0
one,PL,two,ORBv,retro,0
one,PL,one,ORBvl,antero,4
one,PL,one,ORBm,antero,4
one,PL,one,ORBl,retro,0
one,PL,one,SSp,antero,0
left,PL,left,PERI,antero,4
left,PL,right,PERI,antero,4
one,PL,one,TEa,antero,4
right,PL,right,AUDp,retro,0
one,PL,one,VISal,retro,0
one,PL,two,VISal,retro,0
one,PL,one,VISp,retro,0
one,PL,two,VISp,retro,0
one,PL,one,VISam,retro,2
one,PL,one,VISpm,antero,0
one,PL,one,BMAa,antero,5
one,PL,one,BMAp,antero,4
one,PL,one,BLAa,Retro,4
one,PL,two,BLAa,Retro,4
one,PL,one,EPd,antero,4
one,PL,one,CLA,antero,4
one,ACAv,one,AOA,unknown,0
one,ACAv,one,TTd,antero,4
one,ACAv,one,IG,antero,2
one,ACAv,one,DG,antero,0
one,ACAv,one,CA3,antero,0
one,ACAv,one,CA2,antero,0
one,ACAv,one,CA2,unknown,0
one,ACAv,one,CA1v,antero,0
one,ACAv,one,CA1v,unknown,0
one,ACAv,one,CA1d,antero,0
one,ACAv,one,CA1d,unknown,0
one,ACAv,one,SUBv,antero,3
one,ACAv,one,SUBv,antero,0
one,ACAv,one,SUBd,antero,0
one,ACAv,one,ENTl,antero,5
one,ACAv,one,ILA,antero,6
one,ACAv,one,ILA,antero,1
one,ACAv,one,PL,antero,6
one,ACAv,one,PL,antero,2
one,ACAv,one,RSPv.a,antero,5
one,ACAv,one,RSPv.b/c,antero,6
one,ACAv,one,RSPd,antero,6
one,ACAv,one,ORBv,retro,0
one,ACAv,one,ORBvl,antero,2
one,ACAv,one,ORBm,antero,4
one,ACAv,one,SSp,antero,0
one,ACAv,one,SSp,retro,0
right,ACAv,right,SSs,retro,0
one,ACAv,one,SSs,retro,0
one,ACAv,two,SSs,retro,0
one,ACAv,one,PTLp,antero,4
one,ACAv,one,PTLp,retro,2
one,ACAv,one,PERI,antero,4
one,ACAv,one,PERI,retro,0
one,ACAv,one,ECT,antero,4
one,ACAv,one,ECT,retro,2
one,ACAv,one,TEa,antero,4
one,ACAv,one,TEa,retro,0
one,ACAv,one,AUDv,antero,0
right,ACAv,right,AUDp,retro,0
right,ACAv,right,AUDp,retro,2
one,ACAv,one,AUDd,antero,0
one,ACAv,one,VISrl,antero,0
one,ACAv,one,VISlla,antero,4
one,ACAv,one,VISll,antero,3
one,ACAv,one,VISli,antero,4
one,ACAv,one,VISlm,antero,4
one,ACAv,one,VISpl,antero,0
one,ACAv,one,VISp,antero,5
one,ACAv,one,VISp,antero,3
one,ACAv,one,VISam,antero,5
one,ACAv,one,VISpm,retro,2
one,ACAv,one,LA,antero,2
one,ACAv,one,LA,retro,0
one,ACAv,one,CLA,antero,6
one,ACAd,one,MOB,antero,0
one,ACAd,one,MOB,antero,0
one,ACAd,one,AOB,antero,0
one,ACAd,one,AOB,antero,0
one,ACAd,one,AOA,unknown,1
one,ACAd,one,NLOT,unknown,0
one,ACAd,one,ENTm,antero,0
one,ACAd,one,ILA,retro,5
one,ACAd,one,PL,antero,6
one,ACAd,one,ACAv,antero,6
one,ACAd,one,RSPv,antero,6
one,ACAd,one,RSPv.a,antero,3
one,ACAd,one,RSPv.b/c,antero,2
one,ACAd,one,RSPd,antero,6
one,ACAd,one,RSPagl,retro,4
one,ACAd,one,ORBv,retro,3
one,ACAd,two,ORBv,retro,3
one,ACAd,one,ORBvl,antero,2
one,ACAd,one,ORBm,antero,5
one,ACAd,one,ORBl,retro,0
one,ACAd,one,MOp,retro,3
one,ACAd,one,MOp,retro,0
one,ACAd,one,MOs,antero,6
one,ACAd,one,SSp,antero,1
one,ACAd,one,SSp,retro,0
one,ACAd,two,SSp,retro,0
one,ACAd,one,SSs,antero,0
one,ACAd,one,PTLp,antero,5
one,ACAd,one,PTLp,retro,4
one,ACAd,one,PERI,antero,2
one,ACAd,one,ECT,antero,5
one,ACAd,one,AUDp,antero,0
one,ACAd,one,VISrl,antero,2
one,ACAd,one,VISal,antero,2
one,ACAd,one,VISlla,antero,3
one,ACAd,one,VISpl,antero,2
one,ACAd,one,VISp,antero,2
one,ACAd,one,VISp,antero,1
one,ACAd,one,VISam,retro,4
one,ACAd,one,VISam,retro,3
one,ACAd,two,VISam,retro,0
one,ACAd,one,VISpm,antero,1
one,ACAd,one,BLAa,antero,3
one,ACAd,one,BLAa,Retro,4
one,ACAd,two,BLAa,retro,0
one,ACAd,one,LA,retro,0
one,ACAd,one,EPv,retro,0
one,ACAd,one,EPd,antero,3
one,ACAd,one,CLA,antero,6
one,RSPv,one,AOA,unknown,0
one,RSPv,one,IG,unknown,2
one,RSPv,one,SUBv,antero,3
one,RSPv,one,PAR,antero,2
one,RSPv,one,PRE,antero,0
one,RSPv,one,PRE,antero,6
one,RSPv,one,ENTm,antero,5
one,RSPv,one,ENTl,antero,3
one,RSPv,one,ACAv,antero,6
one,RSPv,one,ACAd,antero,6
one,RSPv,two,RSPv,retro,6
one,RSPv,one,RSPv.a,antero,5
one,RSPv,one,RSPv.a,antero,3
one,RSPv,one,RSPv.b/c,antero,5
one,RSPv,one,RSPv.b/c,antero,3
one,RSPv,one,RSPd,antero,4
one,RSPv,one,RSPd,antero,3
one,RSPv,two,RSPd,antero,1
one,RSPv,one,RSPagl,unknown,6
one,RSPv,one,AId,retro,1
one,RSPv,one,ORBv,antero,0
one,RSPv,two,ORBv,antero,0
one,RSPv,one,MOp,antero,7
one,RSPv,one,MOs,antero,7
one,RSPv,one,SSp,retro,2
one,RSPv,one,PTLp,retro,4
one,RSPv,one,ECT,antero,4
one,RSPv,one,ECT,antero,0
one,RSPv,one,ECT,retro,1
one,RSPv,one,VISal,retro,4
one,RSPv,one,VISal,retro,0
one,RSPv,two,VISal,retro,0
one,RSPv,one,VISpl,unknown,3
one,RSPv,one,VISp,antero,0
one,RSPv,one,VISp,retro,4
one,RSPv,one,VISam,antero,0
one,RSPv,one,VISam,retro,0
one,RSPv,one,VISam,unknown,3
one,RSPv,two,VISam,retro,0
one,RSPv,two,VISam,retro,0
one,RSPv,one,VISpm,antero,0
one,RSPv,one,VISpm,retro,0
one,RSPv.a,one,MOB,unknown,0
one,RSPv.a,one,AOB,unknown,0
one,RSPv.a,one,IG,unknown,0
one,RSPv.a,one,CA3,antero,0
one,RSPv.a,one,CA3,unknown,7
one,RSPv.a,one,CA2,antero,0
one,RSPv.a,one,CA2,unknown,7
one,RSPv.a,one,CA1v,unknown,0
one,RSPv.a,one,CA1d,unknown,0
one,RSPv.a,one,SUBv,antero,2
one,RSPv.a,one,SUBd,antero,0
one,RSPv.a,one,SUBd,unknown,7
one,RSPv.a,one,PAR,antero,6
one,RSPv.a,one,PRE,antero,6
one,RSPv.a,one,PRE,antero,6
one,RSPv.a,one,POST,antero,6
one,RSPv.a,one,ENTm,antero,6
one,RSPv.a,one,ENTm,antero,2
one,RSPv.a,one,ENTl,antero,2
one,RSPv.a,one,ENTl,antero,1
one,RSPv.a,one,ILA,antero,0
one,RSPv.a,one,PL,antero,0
one,RSPv.a,one,ACAv,antero,6
one,RSPv.a,one,ACAv,retro,6
one,RSPv.a,one,ACAd,antero,6
one,RSPv.a,one,ACAd,retro,1
one,RSPv.a,one,RSPv,unknown,7
one,RSPv.a,two,RSPv.a,antero,5
one,RSPv.a,one,RSPd,antero,7
one,RSPv.a,one,RSPd,antero,3
one,RSPv.a,one,RSPd,retro,1
one,RSPv.a,one,RSPagl,antero,6
one,RSPv.a,one,RSPagl,retro,6
one,RSPv.a,two,RSPagl,antero,6
one,RSPv.a,one,AId,retro,0
one,RSPv.a,one,ORBv,retro,0
one,RSPv.a,two,ORBv,retro,0
one,RSPv.a,one,ORBvl,retro,0
one,RSPv.a,one,ORBm,retro,0
one,RSPv.a,one,ORBl,retro,0
one,RSPv.a,one,MOs,retro,5
one,RSPv.a,one,ECT,antero,4
one,RSPv.a,one,ECT,retro,2
one,RSPv.a,one,TEa,antero,4
right,RSPv.a,right,AUDp,retro,0
one,RSPv.a,one,VISal,antero,3
one,RSPv.a,one,VISlla,antero,3
one,RSPv.a,one,VISpl,antero,3
one,RSPv.a,one,VISp,antero,4
one,RSPv.a,one,VISp,antero,2
one,RSPv.a,one,VISam,antero,3
one,RSPv.a,one,VISpm,antero,2
one,RSPv.b/c,one,MOB,unknown,0
one,RSPv.b/c,one,AOB,unknown,0
one,RSPv.b/c,one,PAR,retro,2
one,RSPv.b/c,one,PRE,retro,2
one,RSPv.b/c,one,POST,retro,2
one,RSPv.b/c,one,ENTm,retro,2
one,RSPv.b/c,one,ENTl,retro,0
one,RSPv.b/c,one,ILA,antero,0
one,RSPv.b/c,one,ILA,retro,2
one,RSPv.b/c,two,ILA,retro,0
one,RSPv.b/c,one,PL,antero,0
one,RSPv.b/c,one,PL,retro,4
one,RSPv.b/c,one,PL,retro,0
one,RSPv.b/c,two,PL,retro,0
one,RSPv.b/c,one,RSPv,retro,4
one,RSPv.b/c,one,RSPd,antero,6
one,RSPv.b/c,one,RSPagl,antero,1
one,RSPv.b/c,one,RSPagl,retro,0
one,RSPv.b/c,two,RSPagl,retro,0
one,RSPv.b/c,one,AId,retro,0
one,RSPv.b/c,one,ORBv,retro,0
one,RSPv.b/c,one,ORBvl,retro,0
one,RSPv.b/c,one,ORBm,retro,0
one,RSPv.b/c,one,ORBl,retro,0
one,RSPv.b/c,one,MOs,antero,6
one,RSPv.b/c,one,SSs,retro,0
one,RSPv.b/c,one,PTLp,antero,2
one,RSPv.b/c,one,PERI,antero,0
one,RSPv.b/c,one,ECT,antero,1
one,RSPv.b/c,one,TEa,retro,0
one,RSPv.b/c,one,VISal,retro,0
one,RSPv.b/c,one,VISlm,retro,0
one,RSPv.b/c,one,VISp,antero,3
one,RSPv.b/c,one,VISp,retro,0
one,RSPv.b/c,one,VISam,retro,0
one,RSPv.b/c,one,VISpm,antero,3
one,RSPd,one,MOB,unknown,0
one,RSPd,one,AOB,unknown,0
one,RSPd,one,IG,unknown,0
one,RSPd,one,SUBv,antero,0
one,RSPd,one,SUBv,antero,0
one,RSPd,one,SUBd,antero,0
one,RSPd,one,SUBd,antero,0
one,RSPd,one,PAR,antero,2
one,RSPd,one,PRE,antero,2
one,RSPd,one,POST,antero,6
one,RSPd,one,POST,antero,6
one,RSPd,one,ENTm,retro,4
one,RSPd,one,ENTl,retro,1
one,RSPd,one,ILA,retro,4
one,RSPd,one,ILA,retro,3
one,RSPd,one,PL,antero,1
one,RSPd,one,PL,retro,4
one,RSPd,two,PL,retro,0
one,RSPd,one,RSPv.a,antero,6
one,RSPd,one,RSPv.b/c,retro,6
one,RSPd,one,RSPagl,retro,6
one,RSPd,one,AId,antero,0
one,RSPd,one,AId,retro,2
one,RSPd,one,ORBv,retro,0
one,RSPd,one,ORBv,retro,1
one,RSPd,two,ORBv,retro,0
one,RSPd,one,ORBvl,antero,1
right,RSPd,right,SSs,retro,0
one,RSPd,one,SSs,retro,0
one,RSPd,one,PERI,antero,3
one,RSPd,one,PERI,retro,0
one,RSPd,two,PERI,antero,1
one,RSPd,one,ECT,retro,6
right,RSPd,right,AUDp,retro,0
right,RSPd,right,VISal,retro,0
one,RSPd,one,VISal,retro,4
one,RSPd,one,VISal,retro,0
one,RSPd,one,VISal,retro,4
one,RSPd,one,VISlm,retro,2
one,RSPd,one,VISp,antero,4
one,RSPd,one,VISp,retro,4
one,RSPd,one,VISp,retro,0
one,RSPd,two,VISp,retro,2
one,RSPd,two,VISp,retro,0
one,RSPd,one,VISam,antero,4
one,RSPd,one,VISam,retro,4
one,RSPd,two,VISam,retro,1
one,RSPd,two,VISam,retro,0
one,RSPd,one,VISpm,retro,5
one,RSPd,one,VISpm,retro,4
one,RSPd,one,BMAa,retro,0
one,RSPd,two,BMAa,retro,0
one,RSPd,one,BMAp,retro,0
one,RSPd,two,BMAp,retro,0
one,RSPd,one,BLAa,retro,0
one,RSPd,two,BLAa,retro,0
one,RSPd,one,BLAp,retro,0
one,RSPd,two,BLAp,retro,0
one,RSPd,one,LA,retro,0
one,RSPd,two,LA,retro,0
one,RSPd,one,EPv,retro,0
one,RSPd,two,EPv,retro,0
one,RSPd,one,EPd,retro,0
one,RSPd,two,EPd,retro,0
one,RSPd,one,CLA,retro,1
one,RSPagl,one,AOB,unknown,0
one,RSPagl,one,AOA,unknown,0
one,RSPagl,one,PIR,unknown,0
one,RSPagl,one,SUBv,antero,6
one,RSPagl,one,SUBd,antero,2
one,RSPagl,one,PRE,antero,7
one,RSPagl,one,POST,antero,7
one,RSPagl,one,ENTm,antero,6
one,RSPagl,one,ENTl,antero,6
one,RSPagl,one,ILA,antero,5
one,RSPagl,one,ILA,retro,1
one,RSPagl,one,PL,retro,4
one,RSPagl,one,ACAd,retro,5
one,RSPagl,one,ACAd,retro,3
one,RSPagl,one,ACAd,retro,0
one,RSPagl,one,RSPv,antero,7
one,RSPagl,one,RSPv.a,antero,7
one,RSPagl,one,RSPv.b/c,antero,7
one,RSPagl,one,RSPd,antero,7
one,RSPagl,one,AId,retro,3
one,RSPagl,one,MOs,retro,5
one,RSPagl,one,VISrl,antero,0
one,RSPagl,one,VISal,antero,5
one,RSPagl,one,VISlla,antero,4
one,RSPagl,one,VISll,antero,3
one,RSPagl,one,VISli,antero,3
one,RSPagl,one,VISlm,antero,4
one,RSPagl,one,VISp,antero,5
one,RSPagl,one,VISam,antero,5
one,AIv,one,MOB,unknown,0
one,AIv,one,AOB,unknown,0
one,AIv,one,AOA,retro,0
one,AIv,two,AOA,retro,0
one,AIv,one,TTd,retro,6
right,AIv,right,PIR,antero,6
one,AIv,one,PIR,antero,4
one,AIv,one,COAa,antero,6
one,AIv,one,COApl,antero,4
one,AIv,one,NLOT,antero,0
one,AIv,one,PAA,antero,2
one,AIv,one,TR,antero,0
one,AIv,one,IG,unknown,0
one,AIv,one,SUBv,antero,0
one,AIv,one,ENTm,retro,2
one,AIv,one,ENTl,antero,6
one,AIv,one,ILA,retro,6
one,AIv,one,ACAd,retro,3
one,AIv,one,RSPv,retro,0
one,AIv,two,RSPv,retro,0
one,AIv,one,RSPv.a,retro,0
one,AIv,two,RSPv.a,retro,0
one,AIv,one,RSPv.b/c,retro,0
one,AIv,two,RSPv.b/c,retro,0
one,AIv,one,RSPd,retro,0
one,AIv,two,RSPd,retro,0
one,AIv,two,AIv,antero,6
one,AIv,one,AId,antero,6
one,AIv,two,AId,antero,0
one,AIv,one,AIp,antero,6
one,AIv,one,GU,antero,6
one,AIv,one,VISC,antero,4
one,AIv,one,ORBv,retro,3
one,AIv,two,ORBv,retro,3
one,AIv,one,ORBl,retro,4
one,AIv,two,ORBl,retro,0
one,AIv,one,MOs,retro,0
one,AIv,one,SSp,antero,2
one,AIv,one,SSp,retro,0
one,AIv,one,SSs,antero,2
one,AIv,one,SSs,retro,0
one,AIv,one,PERI,retro,6
one,AIv,one,PERI,retro,2
one,AIv,one,ECT,antero,2
one,AIv,one,ECT,retro,2
one,AIv,one,TEa,antero,0
one,AIv,one,TEa,antero,0
one,AIv,one,AUDv,antero,0
one,AIv,one,AUDd,antero,0
one,AIv,one,AUDpo,antero,0
one,AIv,one,VISrl,antero,0
right,AIv,right,VISal,retro,0
one,AIv,one,VISal,antero,0
one,AIv,two,VISal,antero,0
one,AIv,one,VISlm,antero,0
one,AIv,two,VISlm,antero,0
one,AIv,one,VISp,antero,0
one,AIv,one,VISp,retro,0
one,AIv,two,VISp,retro,0
one,AIv,one,VISam,antero,0
one,AIv,one,VISam,retro,0
one,AIv,two,VISam,antero,0
one,AIv,one,VISpm,antero,0
one,AIv,two,VISpm,antero,0
one,AIv,one,BMAa,antero,6
one,AIv,one,BMAa,retro,0
one,AIv,two,BMAa,retro,0
one,AIv,one,BMAp,antero,6
one,AIv,one,BMAp,retro,0
one,AIv,two,BMAp,retro,0
one,AIv,one,BLAa,antero,6
one,AIv,one,BLAp,antero,4
one,AIv,one,LA,antero,6
one,AIv,one,EPv,antero,6
one,AIv,one,EPd,antero,4
one,AIv,one,EPd,retro,0
one,AIv,one,CLA,antero,4
one,AId,one,MOB,unknown,0
one,AId,one,AOB,unknown,0
one,AId,one,AOA,antero,0
one,AId,one,AOA,retro,0
one,AId,two,AOA,retro,0
one,AId,one,TTv,antero,0
one,AId,one,TTd,antero,0
one,AId,one,NLOT,antero,1
left,AId,left,TR,retro,2
left,AId,left,TR,retro,0
one,AId,one,IG,unknown,0
one,AId,one,DG,unknown,0
one,AId,one,ENTm,retro,4
one,AId,one,ENTm,retro,2
one,AId,one,ENTl,antero,6
one,AId,one,ENTl,retro,5
one,AId,one,ILA,retro,6
one,AId,two,ACAv,antero,0
one,AId,one,RSPv,retro,0
one,AId,two,RSPv,retro,0
one,AId,one,RSPv.a,retro,0
one,AId,two,RSPv.a,retro,0
one,AId,one,RSPv.b/c,retro,0
one,AId,two,RSPv.b/c,retro,0
one,AId,one,RSPd,retro,0
one,AId,two,RSPd,retro,0
one,AId,one,VISC,antero,6
one,AId,one,ORBv,retro,3
one,AId,two,ORBv,retro,1
one,AId,one,ORBm,retro,0
one,AId,one,ORBl,antero,4
one,AId,one,MOp,antero,6
one,AId,one,MOp,antero,0
one,AId,one,MOp,antero,0
one,AId,one,SSp,antero,6
one,AId,one,SSp,antero,0
one,AId,one,SSp,antero,0
one,AId,one,SSs,antero,4
one,AId,one,SSs,antero,0
one,AId,one,SSs,antero,0
